transaction_id,user_id,user_name,merchant_id,merchant_name,amount,time,location,device_type,transaction_type,is_fraud,unauthorized_app,unusual_activity,failed_attempts,transaction_time_flag,high_risk_merchant,is_risky_merchant
809331,10985,User2,48487,MerchantA,1148.7123004861107,2024-03-16 14:34:37.230873,Kolkata,Android,Merchant,0,0,0,1,0,0,0
911175,10079,User2,89994,MerchantB,2488.7568676241963,2024-02-17 10:42:48.469026,Chennai,Android,Merchant,0,0,0,1,0,0,0
840344,10144,User1,86401,MerchantB,8284.64421073979,2024-07-11 21:57:25.783946,Chennai,iOS,P2P,0,0,0,1,0,0,0
990950,10474,Ellipsis,48851,Merchant500,2953.2756898006287,2024-06-04 08:04:22.160723,Bangalore,Android,P2P,0,0,0,0,0,0,0
621005,10010,User2,16893,Ellipsis,393.9693473636433,2024-01-20 02:29:16.252307,Chennai,Android,Merchant,0,0,0,2,0,0,0
303998,10041,User2,48171,MerchantB,4537.324409213439,2024-03-15 20:31:17.204855,Kolkata,Android,P2P,0,0,0,2,0,0,0
244766,10419,Ellipsis,29909,MerchantA,5822.763553164416,2024-06-26 14:06:51.569193,Chennai,Android,Merchant,0,0,0,0,0,0,0
812936,10763,User1000,41897,Merchant500,683.1699236516122,2024-02-10 17:16:17.634326,Mumbai,Android,Merchant,0,0,0,0,0,0,0
997312,10779,Ellipsis,16794,MerchantB,1531.029527604103,2024-05-12 06:44:55.096769,Chennai,iOS,Merchant,0,0,0,0,0,0,0
260356,10297,User1,97960,MerchantA,9093.75299036617,2024-03-04 00:18:20.523686,Kolkata,Android,Merchant,0,0,0,2,0,0,0
846891,10570,Ellipsis,10649,Merchant500,7064.373783854498,2024-06-15 00:08:47.320239,Kolkata,Android,P2P,0,0,0,2,0,0,0
418380,10995,User2,58258,MerchantB,8086.798633773628,2024-07-04 06:34:56.378034,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
508132,10282,User2,42862,Merchant500,1195.4673149779,2024-02-14 20:42:49.087268,Chennai,iOS,Merchant,0,0,0,2,0,0,0
884943,10252,User1,43844,MerchantA,8554.341940435079,2024-03-07 22:20:03.143138,Delhi,iOS,P2P,0,0,0,1,0,0,0
545705,10790,User1,38840,Merchant500,6567.858702034513,2024-01-22 04:32:48.145120,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
574219,10993,User2,57470,Ellipsis,3307.5081553709138,2024-06-24 18:26:21.296638,Delhi,Android,Merchant,0,0,0,1,0,0,0
877538,10607,User1,50659,Merchant500,4124.23017644412,2024-04-01 07:46:41.940591,Kolkata,Android,P2P,0,0,0,1,0,0,0
957193,10138,Ellipsis,96109,MerchantB,3414.90807198401,2024-07-07 01:19:49.625583,Kolkata,Android,P2P,0,0,0,0,0,0,0
899212,10168,User1000,33125,Ellipsis,7349.152355782009,2024-07-04 21:45:18.187270,Chennai,Android,P2P,0,0,0,2,1,0,1
928792,10239,User2,59977,Ellipsis,9003.997514958677,2024-04-20 05:41:11.406734,Kolkata,Android,P2P,0,0,0,2,0,0,0
421292,10698,User1000,58361,MerchantA,4849.858394678861,2024-07-23 03:27:29.979634,Delhi,iOS,Merchant,0,0,0,1,1,0,1
874524,10690,User2,90156,Merchant500,6018.622077282345,2024-05-10 20:42:46.071364,Kolkata,Android,Merchant,0,0,0,2,0,0,0
457976,10887,User2,58139,Ellipsis,6858.845978241221,2024-02-19 13:11:24.690008,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
644667,10437,User1000,58719,Ellipsis,5939.9884201208415,2024-02-29 12:16:17.345035,Mumbai,Android,P2P,0,0,0,1,0,0,0
419942,10626,User1000,78396,Ellipsis,8621.221116584064,2024-03-15 06:30:29.316444,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
979374,10487,User2,80145,Merchant500,8553.20357895257,2024-06-02 01:53:34.208207,Chennai,Android,Merchant,0,0,0,2,0,0,0
430988,10430,User1000,45094,Merchant500,6200.17224395504,2024-06-02 12:22:50.991584,Chennai,Android,Merchant,0,0,0,0,0,0,0
181752,10280,User1,88282,MerchantA,3454.9554632717195,2024-02-19 05:04:13.078908,Mumbai,Android,Merchant,0,0,0,1,0,0,0
982290,10409,User1,94708,MerchantA,5112.303416926334,2024-02-14 18:42:03.963585,Kolkata,Android,P2P,0,0,0,1,0,0,0
533182,10747,User2,92495,Merchant500,6561.5422659447895,2024-02-18 02:30:43.247297,Delhi,iOS,Merchant,0,0,0,1,0,0,0
948846,10083,User1000,19522,MerchantB,3292.40476682493,2024-01-02 15:46:10.453567,Delhi,iOS,P2P,0,0,0,0,0,0,0
371361,10950,User1000,80926,MerchantB,378.356684385013,2024-03-21 15:30:49.097525,Kolkata,iOS,Merchant,0,0,0,0,0,0,0
672105,10951,User2,52120,MerchantB,9916.214429054126,2024-07-01 14:41:02.776402,Bangalore,Android,P2P,0,0,0,1,0,0,0
381862,10277,User2,35232,Merchant500,3962.1903311666524,2024-04-18 04:58:44.100264,Mumbai,Android,P2P,0,0,0,0,0,0,0
968104,10677,User2,64758,Merchant500,4671.216950925964,2024-01-13 05:20:41.247676,Delhi,iOS,P2P,0,0,0,0,0,0,0
692779,10274,User2,53380,MerchantA,8407.570389178787,2024-04-19 08:33:42.214524,Chennai,iOS,P2P,0,0,0,0,0,0,0
209010,10053,User1000,98157,Merchant500,6910.00956037758,2024-06-19 14:15:37.542777,Delhi,Android,P2P,0,0,0,2,0,0,0
688338,10634,User2,54716,MerchantA,6351.966941335258,2024-03-14 04:00:16.555828,Mumbai,iOS,Merchant,0,0,0,0,0,0,0
473445,10284,User1000,34615,MerchantA,4745.098685392816,2024-07-30 19:40:01.595172,Delhi,Android,Merchant,0,0,0,0,0,0,0
628499,10066,Ellipsis,23722,Ellipsis,5031.288795237318,2024-01-07 17:50:51.498764,Delhi,iOS,Merchant,0,0,0,1,0,0,0
984888,10526,User1,77788,Merchant500,4203.236425043833,2024-03-15 18:37:17.969515,Chennai,Android,Merchant,0,0,0,2,0,0,0
857556,10021,User1,71451,Ellipsis,3137.4715423093053,2024-03-07 19:40:41.062134,Kolkata,iOS,Merchant,0,0,0,1,0,0,0
206765,10562,User1000,42406,MerchantB,3133.5494430310755,2024-03-06 15:02:25.449236,Chennai,iOS,Merchant,0,0,0,1,0,0,0
838339,10848,User2,31839,MerchantB,3880.390704923992,2024-04-07 18:03:04.508399,Mumbai,Android,P2P,0,0,1,2,0,0,1
675962,10000,User2,62372,Merchant500,4165.832940360312,2024-03-06 16:02:30.195648,Kolkata,iOS,Merchant,0,0,0,1,0,0,0
886599,10314,User2,36593,Ellipsis,5713.748021432304,2024-05-14 05:54:00.951920,Chennai,Android,P2P,0,0,0,2,0,0,0
863814,10689,User1000,77211,MerchantA,486.1263078741818,2024-01-07 18:52:51.247635,Bangalore,iOS,P2P,0,0,0,2,0,0,0
296360,10468,User1,35697,Ellipsis,4313.528909159714,2024-07-06 16:56:35.683218,Delhi,iOS,P2P,0,0,0,2,0,0,0
559410,10299,Ellipsis,38472,MerchantA,664.7971184571263,2024-07-04 15:14:40.357779,Chennai,iOS,Merchant,0,0,0,0,0,0,0
882352,10211,User1000,41215,MerchantA,3792.077489200574,2024-06-02 21:10:19.147114,Chennai,iOS,Merchant,0,0,0,2,0,0,0
407161,10598,User1000,35901,Ellipsis,2664.9346678495517,2024-03-13 20:34:11.917451,Chennai,Android,P2P,0,0,0,0,0,0,0
427112,10547,Ellipsis,49102,MerchantB,9657.869027301662,2024-04-26 12:50:54.979778,Bangalore,iOS,P2P,0,0,0,1,0,0,0
966484,10756,User1000,16765,MerchantA,3520.6020808949024,2024-05-05 01:58:47.249142,Kolkata,Android,Merchant,0,0,0,1,0,0,0
485809,10434,User1000,37606,MerchantA,5123.437236093741,2024-07-30 00:56:52.019614,Chennai,iOS,P2P,0,0,0,0,0,0,0
139373,10135,Ellipsis,49638,Merchant500,2796.929308491553,2024-03-22 18:14:07.984233,Delhi,Android,Merchant,0,0,0,2,0,0,0
146128,10418,Ellipsis,80025,Ellipsis,978.9863327180741,2024-07-11 07:09:48.794925,Mumbai,Android,Merchant,0,0,0,1,0,0,0
942487,10277,User2,45899,MerchantB,4146.808795775604,2024-07-20 11:06:37.249309,Bangalore,Android,Merchant,0,0,0,0,0,0,0
339203,10126,Ellipsis,62450,Merchant500,2249.854263388279,2024-03-16 16:27:47.302140,Chennai,iOS,P2P,1,0,0,0,0,0,1
776272,10610,User2,38408,MerchantA,3343.8459247745254,2024-01-01 01:55:12.730951,Bangalore,iOS,P2P,0,0,0,1,0,0,0
379887,10413,User1000,26121,Merchant500,9100.047840415567,2024-07-16 04:42:37.859446,Bangalore,Android,P2P,0,0,0,1,0,0,0
840838,10612,User2,40828,MerchantA,5460.363340347913,2024-01-22 19:13:37.152824,Mumbai,Android,P2P,0,0,0,0,0,0,0
800585,10684,User2,64792,MerchantB,3885.2310844106155,2024-07-31 16:13:26.924966,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
851842,10080,User1000,47860,Ellipsis,6332.593953329116,2024-04-08 09:18:35.792073,Bangalore,Android,Merchant,0,0,0,0,0,0,0
911712,10417,User2,85862,MerchantB,469.1416048943091,2024-06-05 03:50:09.356331,Delhi,Android,P2P,0,0,0,1,0,0,0
661635,10959,Ellipsis,25713,MerchantA,9993.608210243872,2024-02-09 08:08:08.068506,Chennai,iOS,P2P,0,0,0,2,0,0,0
491022,10876,User1000,35329,Merchant500,5750.0059429924295,2024-01-23 12:32:09.030013,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
273964,10852,Ellipsis,28519,Ellipsis,160.1902687534229,2024-05-07 05:35:26.538409,Chennai,Android,P2P,0,0,0,0,0,0,0
305052,10048,User2,80135,MerchantA,193.60370184685618,2024-06-21 16:41:50.750254,Kolkata,iOS,P2P,0,0,0,1,0,0,0
796877,10484,User1,23599,Merchant500,3592.0143248061127,2024-02-24 23:01:22.528851,Chennai,Android,P2P,0,0,0,2,0,0,0
808516,10112,Ellipsis,95659,MerchantA,3821.2837757551233,2024-06-26 20:18:59.821593,Bangalore,iOS,P2P,0,0,0,1,0,0,0
270924,10946,User1,37673,Ellipsis,3568.9870996067966,2024-05-20 13:31:48.071485,Mumbai,iOS,P2P,0,0,0,2,0,0,0
858740,10687,User2,88573,MerchantB,8971.497682356421,2024-02-27 10:16:56.473049,Mumbai,iOS,P2P,0,0,0,1,0,0,0
643453,10208,User1,37642,MerchantA,538.6272557778826,2024-02-17 16:53:44.364411,Mumbai,Android,P2P,0,0,0,0,0,0,0
852083,10773,User2,86637,MerchantA,6478.823291239934,2024-05-14 15:03:20.039250,Mumbai,Android,P2P,0,0,0,0,0,0,0
357505,10584,User1000,68906,MerchantA,2724.612518599429,2024-04-28 09:26:29.887481,Delhi,iOS,P2P,0,0,0,0,0,0,0
987130,10522,User1,19677,Ellipsis,2574.056867798571,2024-07-22 08:05:52.031044,Kolkata,Android,P2P,0,0,0,0,0,0,0
705743,10213,User1,69231,MerchantA,746.4443848450663,2024-03-12 02:29:48.114517,Kolkata,Android,P2P,0,0,0,2,0,0,0
210000,10442,User1,98949,Ellipsis,5644.351741954885,2024-01-30 05:56:46.168564,Delhi,Android,P2P,0,0,0,1,0,0,0
557555,10368,User1,92195,MerchantB,6581.000952380084,2024-07-29 12:50:26.025718,Mumbai,iOS,P2P,0,0,0,2,0,0,0
447802,10155,Ellipsis,20758,Ellipsis,3399.3412734404537,2024-03-14 05:01:02.544286,Mumbai,iOS,Merchant,0,0,0,0,0,0,0
532551,10344,User1,59338,MerchantB,6926.043435436154,2024-02-23 12:47:14.245163,Chennai,iOS,P2P,0,0,0,2,0,0,0
732372,10170,User2,44766,MerchantB,8917.822117297164,2024-07-05 21:12:40.145126,Delhi,iOS,P2P,0,0,0,2,0,0,0
445322,10452,User2,40197,MerchantA,3095.214994564733,2024-01-27 00:53:37.527965,Mumbai,Android,P2P,0,0,0,0,0,0,0
879004,10894,Ellipsis,36008,Merchant500,4482.432314729865,2024-05-19 03:31:20.029203,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
567951,10039,User2,38518,Ellipsis,2163.9556382970245,2024-01-17 03:09:08.098482,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
332791,10887,User1000,24314,MerchantA,2743.511752959223,2024-03-07 15:18:14.798235,Kolkata,iOS,Merchant,0,0,0,0,0,0,0
662805,10767,User2,85254,Merchant500,6441.265936588185,2024-07-30 01:49:35.872166,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
550091,10675,User1,28209,Merchant500,3396.073041174099,2024-03-13 10:16:47.543872,Chennai,iOS,Merchant,0,0,0,2,0,0,0
731579,10354,User1,39782,Merchant500,5195.430241308882,2024-06-13 20:34:07.660736,Kolkata,iOS,P2P,0,0,0,1,0,0,0
790834,10093,Ellipsis,21760,MerchantA,4228.086616066992,2024-01-08 15:17:02.872838,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
895536,10738,Ellipsis,32038,MerchantA,4767.2205276898,2024-01-16 01:44:12.674370,Mumbai,iOS,P2P,0,0,0,0,0,1,1
117080,10817,User1,49271,MerchantB,2490.0874469748824,2024-03-08 05:51:49.985793,Mumbai,Android,P2P,0,0,0,2,0,0,0
506145,10392,User1000,17642,Merchant500,2999.3945030447194,2024-02-20 02:20:57.673785,Kolkata,Android,Merchant,0,1,0,2,0,0,1
456597,10477,User2,27173,MerchantB,4577.601230070911,2024-02-15 06:45:45.626158,Kolkata,iOS,P2P,0,0,0,1,0,0,0
338105,10719,User1000,33850,MerchantA,7247.209602488755,2024-01-14 01:36:13.438515,Kolkata,Android,P2P,0,0,0,0,0,0,0
421739,10999,Ellipsis,17941,MerchantA,9107.150883603255,2024-06-11 20:53:51.722316,Kolkata,Android,P2P,0,0,0,1,0,0,0
108739,10365,User2,51665,Merchant500,659.3284549577995,2024-06-13 15:12:56.654129,Kolkata,Android,Merchant,0,0,0,1,0,0,0
493398,10286,User1,13075,Ellipsis,1455.8875260357474,2024-03-09 12:07:03.284706,Delhi,iOS,Merchant,0,0,0,1,0,0,0
998871,10501,User1,98144,Ellipsis,4819.128300327817,2024-06-03 12:59:49.039348,Delhi,iOS,Merchant,0,0,1,0,0,0,1
610214,10815,Ellipsis,62073,Ellipsis,5913.802405065409,2024-02-07 22:18:54.278540,Bangalore,iOS,P2P,0,0,0,1,0,0,0
174218,10765,Ellipsis,52273,MerchantB,5126.544134925412,2024-03-03 21:19:02.326685,Mumbai,iOS,Merchant,0,0,0,0,0,0,0
940545,10464,User1000,12059,MerchantB,5377.202577919644,2024-03-16 01:57:46.310629,Delhi,iOS,P2P,0,0,0,2,0,0,0
693821,10623,User1,88112,Ellipsis,7492.005117816457,2024-05-21 22:39:54.882749,Chennai,iOS,Merchant,0,0,0,0,0,0,0
170473,10857,User1000,19348,MerchantA,9843.526203871423,2024-01-04 00:22:08.153246,Bangalore,Android,Merchant,0,0,0,0,0,0,0
121287,10657,User1,35182,MerchantB,4271.915416288813,2024-07-03 02:12:24.631451,Mumbai,iOS,Merchant,0,0,0,0,0,0,0
218574,10031,User1000,77115,Ellipsis,3545.3460939200563,2024-04-28 14:49:21.262084,Bangalore,Android,Merchant,0,0,0,0,0,0,0
388179,10355,User1000,23093,Ellipsis,7178.8385758714085,2024-01-22 22:51:11.822172,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
418319,10491,User1,33291,MerchantB,7329.172845861942,2024-04-29 06:24:29.345157,Mumbai,Android,P2P,0,0,0,1,0,0,0
993782,10875,User1000,45873,MerchantB,5411.364788365461,2024-03-12 17:08:19.063935,Delhi,Android,P2P,0,0,0,2,0,0,0
768080,10295,Ellipsis,58953,MerchantB,9334.671402998169,2024-03-17 01:30:17.645573,Bangalore,Android,P2P,0,0,0,2,0,0,0
582784,10925,User1000,97613,MerchantA,1053.5031016499818,2024-04-02 02:31:21.164817,Chennai,Android,Merchant,0,0,0,2,0,0,0
347003,10146,User1000,47730,MerchantA,460.81076423935076,2024-02-06 13:04:06.468776,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
285279,10553,User1000,98154,Ellipsis,5545.430655586687,2024-02-29 08:29:26.848883,Bangalore,Android,P2P,0,0,0,0,0,0,0
489932,10264,User1,85847,Ellipsis,6953.283689151983,2024-04-06 01:13:08.932961,Chennai,Android,P2P,0,0,0,0,0,0,0
900047,10210,User1,87858,Merchant500,8864.882945589721,2024-01-10 09:12:48.582270,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
262823,10814,User2,19228,Merchant500,4375.372862505668,2024-06-02 14:16:30.312928,Bangalore,iOS,P2P,0,0,0,0,0,0,0
322538,10522,User1,23920,Merchant500,7674.204176010726,2024-01-01 03:17:06.987774,Chennai,iOS,P2P,0,0,0,1,0,0,0
258356,10956,User2,19822,MerchantB,5290.508442594066,2024-07-05 13:59:33.667243,Bangalore,iOS,Merchant,0,0,0,0,0,0,0
683512,10869,User1000,59699,MerchantA,3833.3229241105796,2024-01-03 07:49:03.837534,Mumbai,iOS,Merchant,0,0,0,0,0,0,0
516358,10231,User1,12923,Merchant500,4193.1297648223735,2024-04-02 02:58:53.042055,Kolkata,Android,Merchant,0,0,0,1,0,0,0
399732,10781,User2,43807,MerchantA,2428.726074752663,2024-04-14 05:46:26.774184,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
850252,10909,User1000,42775,MerchantB,5950.984224804686,2024-05-09 09:05:52.014241,Delhi,Android,Merchant,0,0,0,2,0,0,0
546560,10042,User1,13803,Ellipsis,8023.657260454227,2024-07-18 22:35:34.444349,Bangalore,Android,Merchant,0,0,0,0,0,0,0
223100,10154,Ellipsis,99963,Merchant500,2539.9073357670263,2024-04-01 05:48:43.091118,Chennai,Android,P2P,0,0,0,2,0,0,0
837042,10554,User2,46909,Ellipsis,8554.732650214397,2024-07-28 05:17:22.137102,Mumbai,iOS,P2P,0,0,0,0,0,0,0
419985,10195,User1000,17407,MerchantB,3634.919084761523,2024-01-09 08:19:25.748343,Mumbai,iOS,P2P,0,0,0,1,1,0,1
130804,10922,Ellipsis,75270,Ellipsis,4650.971467549023,2024-05-13 03:57:05.591556,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
328009,10043,User1,90760,Ellipsis,393.67271016770377,2024-04-30 21:22:38.469034,Mumbai,Android,Merchant,0,0,0,2,0,0,0
398407,10256,Ellipsis,84303,MerchantB,6794.08907690341,2024-05-22 05:14:20.393150,Kolkata,iOS,P2P,0,0,0,2,0,0,0
492654,10950,Ellipsis,94922,Merchant500,4127.554314297847,2024-06-28 04:06:17.594232,Mumbai,Android,P2P,0,0,0,2,0,0,0
174049,10117,User1000,69512,Ellipsis,3822.305497757758,2024-03-03 03:25:31.139597,Kolkata,Android,P2P,0,0,0,1,0,0,0
657284,10957,User1000,59141,Merchant500,3493.118198493128,2024-01-14 23:43:26.293410,Kolkata,iOS,P2P,0,0,0,0,0,0,0
342821,10823,User1,24454,Ellipsis,9999.783071843649,2024-04-05 23:43:38.257152,Bangalore,iOS,P2P,0,0,0,2,0,0,0
980232,10699,User2,74445,Merchant500,6655.961025568876,2024-05-20 00:37:17.885789,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
435676,10413,User1000,62630,MerchantB,9254.69898514113,2024-03-05 01:52:34.056092,Bangalore,Android,Merchant,0,0,0,0,0,0,0
949798,10281,User1,96789,MerchantA,7345.703110537142,2024-07-09 23:26:35.683687,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
879326,10291,User1000,70043,MerchantA,4599.8114311074805,2024-07-27 20:24:31.508062,Kolkata,Android,Merchant,0,0,0,1,0,0,0
758386,10348,User2,73428,MerchantB,9643.32798101346,2024-01-17 18:57:23.032110,Delhi,Android,Merchant,0,0,0,0,0,0,0
314651,10598,Ellipsis,14425,Ellipsis,3948.153136009865,2024-06-14 08:37:10.868278,Chennai,iOS,P2P,0,0,0,2,0,0,0
733098,10309,User2,92625,MerchantA,3402.1425814755266,2024-01-23 10:32:19.972165,Bangalore,Android,Merchant,1,0,0,0,0,0,1
747442,10088,User2,30258,MerchantB,6807.227518353135,2024-05-12 10:26:20.532753,Bangalore,iOS,P2P,0,0,0,2,0,0,0
194342,10386,User1,93167,Ellipsis,4375.943076482346,2024-01-13 11:10:47.761625,Mumbai,Android,Merchant,0,0,0,1,0,0,0
304945,10257,User1000,82082,MerchantB,8404.627360293895,2024-07-16 15:54:02.209407,Kolkata,Android,P2P,0,0,0,1,0,0,0
305739,10547,User2,88422,Merchant500,1396.5355267559382,2024-02-19 13:48:01.293629,Delhi,Android,P2P,1,0,0,1,0,0,1
924715,10803,User2,24059,MerchantB,6938.0747844769785,2024-06-28 02:23:17.941620,Mumbai,Android,Merchant,0,0,0,0,0,0,0
207284,10002,User1000,71323,Merchant500,3164.9098401038395,2024-06-15 01:30:13.177550,Kolkata,iOS,Merchant,0,0,0,0,0,0,0
825511,10946,User1000,21396,MerchantA,2611.078847347758,2024-01-21 07:53:43.572645,Kolkata,iOS,P2P,0,0,0,0,0,0,0
864340,10362,User1000,93007,Ellipsis,8300.679103837449,2024-06-17 00:01:58.637935,Mumbai,Android,Merchant,0,0,0,0,0,0,0
786575,10209,Ellipsis,66969,Merchant500,2650.855680975889,2024-03-21 15:54:14.452441,Bangalore,Android,Merchant,0,0,0,2,0,0,0
816097,10228,Ellipsis,31883,Merchant500,1280.5898972414982,2024-07-08 01:31:38.216687,Delhi,Android,Merchant,0,0,0,1,0,0,0
904746,10376,User2,62828,MerchantA,1200.2455476619457,2024-02-08 01:18:29.195096,Chennai,iOS,Merchant,0,0,0,1,1,0,1
307257,10926,Ellipsis,58752,MerchantA,5661.991732100563,2024-03-17 10:54:03.528733,Mumbai,iOS,Merchant,0,0,0,2,0,0,0
312416,10895,User1,90533,Ellipsis,2262.5524618174095,2024-07-23 16:05:53.524103,Kolkata,iOS,P2P,1,0,0,1,0,0,1
429405,10686,User1,53523,MerchantA,4057.2757864530363,2024-07-30 04:26:51.128807,Bangalore,Android,P2P,0,0,0,1,0,0,0
987427,10789,Ellipsis,49961,MerchantB,3809.9674053448284,2024-04-06 01:30:31.576413,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
729474,10555,User1000,16322,MerchantB,4854.912670756053,2024-03-30 10:31:51.118946,Delhi,Android,Merchant,0,0,0,1,0,0,0
489774,10525,User2,40498,Ellipsis,212.55697639793976,2024-01-12 22:09:10.204646,Delhi,Android,P2P,0,0,0,0,0,0,0
869201,10386,User2,86363,MerchantB,733.4395058445411,2024-03-20 17:57:40.282127,Mumbai,iOS,P2P,1,0,0,1,0,0,1
279736,10671,Ellipsis,37144,MerchantA,975.880166335037,2024-05-16 14:12:10.357292,Delhi,Android,P2P,0,0,0,1,0,0,0
401431,10121,User1,86274,MerchantB,1429.521278568691,2024-06-09 20:15:35.583054,Chennai,Android,Merchant,0,0,0,0,0,0,0
563439,10889,User1,41789,Merchant500,9452.307715521883,2024-01-31 02:47:41.727096,Kolkata,iOS,Merchant,0,0,0,0,0,0,0
348478,10483,User2,12488,MerchantA,7263.814635438519,2024-04-30 07:08:24.280358,Mumbai,iOS,P2P,0,0,0,2,0,0,0
626546,10962,User1,29560,MerchantB,1527.1276472563125,2024-03-04 15:00:15.323132,Delhi,iOS,P2P,1,0,0,2,0,0,1
589203,10874,User1000,67054,MerchantA,4466.350304008404,2024-03-08 09:01:46.164211,Mumbai,iOS,Merchant,0,0,0,0,0,0,0
454563,10351,User1000,38307,MerchantA,9310.36425280304,2024-07-21 11:10:07.826718,Delhi,Android,Merchant,0,0,0,0,0,0,0
410130,10044,User1000,92048,MerchantA,1704.78887979099,2024-04-13 14:41:03.626238,Mumbai,Android,Merchant,0,0,0,2,0,0,0
141891,10324,Ellipsis,51269,MerchantB,8616.296397943795,2024-01-09 06:21:58.932087,Kolkata,Android,P2P,0,0,0,0,0,0,0
971795,10727,User1,43948,Ellipsis,6215.996128449374,2024-05-23 22:06:12.747395,Bangalore,iOS,P2P,0,0,0,2,0,0,0
407222,10030,User1,57553,Ellipsis,4689.385270246868,2024-03-30 16:10:06.268120,Bangalore,Android,Merchant,0,0,0,2,1,0,1
346112,10916,User1000,52897,MerchantA,735.8735145295949,2024-03-03 14:54:21.589570,Mumbai,Android,Merchant,0,0,0,0,0,0,0
397624,10610,User1000,45873,Merchant500,7856.29717589463,2024-04-26 21:54:00.130575,Delhi,Android,Merchant,0,0,0,2,0,0,0
130030,10153,User2,94533,Merchant500,4253.079467146875,2024-01-22 05:15:26.409239,Chennai,iOS,Merchant,0,0,0,2,0,0,0
135184,10575,User1000,96848,Ellipsis,5728.492411686955,2024-03-26 21:05:19.634499,Kolkata,Android,P2P,0,0,0,1,0,0,0
378012,10617,User1,98241,Merchant500,7081.949868232096,2024-05-10 00:48:10.502220,Chennai,Android,P2P,0,0,0,1,0,0,0
274600,10365,User1,82323,Merchant500,9879.032516393841,2024-04-22 15:36:23.266331,Mumbai,iOS,P2P,0,0,0,1,0,0,0
128675,10150,User1000,97796,MerchantB,4226.462528502541,2024-05-29 01:54:33.076329,Bangalore,Android,P2P,0,0,0,1,0,0,0
711959,10596,Ellipsis,84030,Merchant500,7542.557217212018,2024-04-11 13:45:36.797094,Delhi,Android,P2P,0,0,0,2,0,0,0
715864,10583,User2,59882,MerchantB,549.2136709502647,2024-07-13 10:46:29.406590,Chennai,iOS,P2P,0,0,0,0,0,0,0
940474,10616,User1000,17306,MerchantA,6386.806979394726,2024-06-16 20:54:19.717117,Chennai,iOS,Merchant,0,0,0,0,0,0,0
247193,10745,User2,10999,Ellipsis,171.69792529445715,2024-02-08 16:19:53.519502,Bangalore,iOS,P2P,0,0,0,0,0,0,0
537360,10124,User1000,98265,MerchantA,3872.2523193938796,2024-01-18 18:27:38.414352,Delhi,Android,P2P,0,0,0,0,0,0,0
225775,10946,User2,61264,MerchantB,930.3669798537329,2024-01-21 23:23:15.678936,Mumbai,Android,Merchant,0,0,0,0,0,0,0
156183,10019,User1,56328,Ellipsis,4533.5758828419885,2024-04-20 19:38:38.769666,Delhi,iOS,P2P,0,0,0,2,0,0,0
633154,10146,User1000,58480,Ellipsis,4953.114856855761,2024-07-04 13:03:11.821610,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
614925,10459,User1000,15457,MerchantB,6031.920957573151,2024-05-30 08:17:03.697607,Chennai,Android,P2P,0,0,0,1,0,0,0
680244,10946,User1,78480,Merchant500,8100.904679188533,2024-05-29 16:20:00.959397,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
966902,10266,User2,30057,Merchant500,1043.2258169921508,2024-04-10 13:11:37.905041,Kolkata,iOS,P2P,0,0,0,0,0,0,0
788549,10604,User1000,96584,Merchant500,5443.525326503326,2024-06-20 15:57:07.478260,Bangalore,iOS,P2P,0,0,0,0,0,0,0
314048,10570,User1,27071,Ellipsis,6313.168750450346,2024-07-02 09:24:12.694272,Kolkata,iOS,P2P,0,0,0,1,0,0,0
121455,10481,User1,63782,Merchant500,4617.9890991043285,2024-03-23 18:00:08.151184,Chennai,Android,P2P,0,0,0,0,0,0,0
879528,10302,User1000,62604,MerchantA,9811.184159018809,2024-02-26 01:48:59.875246,Bangalore,Android,Merchant,0,0,0,1,0,0,0
607928,10651,User2,94484,MerchantB,1171.3027891192012,2024-03-19 12:58:24.558523,Chennai,Android,Merchant,0,0,1,1,0,0,1
345160,10616,User1000,75680,MerchantA,7140.527907552675,2024-02-29 14:36:45.161070,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
750163,10082,Ellipsis,51851,Merchant500,3952.571434758509,2024-05-28 10:16:29.841437,Kolkata,Android,Merchant,0,0,0,2,0,0,0
916251,10849,Ellipsis,79467,MerchantB,9557.207167057111,2024-05-12 06:47:23.762781,Kolkata,iOS,P2P,0,0,0,1,0,0,0
